CUST_NO,CALL_COUNT,MAIN_CATEGORY,SUB_CATEGORY,AVG_SENTIMENT_SCORE
927549,1,網路連線問題,網路品質,0.0
1230705,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1230340,4,網路連線問題,無法上網,0.0
1230341,3,經銷商問題,台哥大-電訪約裝,0.0
1216283,2,網路連線問題,無法上網,0.5
1230702,3,經銷商問題,遠傳電信-電訪約裝,0.0
1230706,1,經銷商問題,遠傳電信-電訪約裝,0.0
1216464,8,經銷商問題,台哥大-電訪約裝,-0.125
730838,2,網路連線問題,Cable modem連線,-0.5
1169538,6,網路連線問題,無法上網,-0.3333333333333333
704295,3,網路連線問題,網路品質,0.3333333333333333
791228,3,網路連線問題,Cable modem連線,-0.3333333333333333
1222346,6,經銷商問題,台哥大-人員進電,0.0
1229594,2,經銷商問題,無法上網,0.0
1136205,7,網路連線問題,網路品質,-0.42857142857142855
211087,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
672419,1,網路連線問題,連線其他相關問題,0.0
1080062,1,帳務相關,拆機挽回,-1.0
1228691,2,經銷商問題,遠傳電信-電訪約裝,0.5
620758,2,網路連線問題,無法上網,0.0
815350,3,網路連線問題,網路品質,-0.3333333333333333
1152759,2,網路連線問題,無法上網,0.0
976022,5,經銷商問題,台哥大-電訪約裝,0.4
1229694,6,網路連線問題,無法上網,-0.16666666666666666
1178002,2,網路連線問題,無法上網,-0.5
504620,2,網路連線問題,無法上網,0.5
865710,3,網路連線問題,網路品質,0.0
138563,1,非連線問題,用戶軟／硬體設備問題,0.0
1213524,1,網路連線問題,無法上網,-1.0
1187716,3,網路連線問題,網路品質,-0.6666666666666666
740480,1,網路連線問題,無法上網,-1.0
538197,1,帳務問題,用戶退租,0.0
1228651,4,經銷商問題,遠傳電信-電訪約裝,0.0
1207176,1,經銷商問題,台哥大-電訪約裝,1.0
17419,1,帳務相關,拆機挽回,0.0
1230214,2,經銷商問題,台哥大-電訪約裝,0.5
1230200,4,經銷商問題,遠傳電信-電訪約裝,0.25
1229933,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1638,3,網路連線問題,無法上網,0.3333333333333333
795075,1,網路連線問題,無法上網,0.0
724112,3,網路連線問題,無法上網,0.0
1207590,2,經銷商問題,台哥大-電訪約裝,0.0
1230718,1,經銷商問題,遠傳電信-電訪約裝,0.0
1151078,1,網路連線問題,無法上網,1.0
1197248,3,網路連線問題,無法上網,0.6666666666666666
131962,2,網路連線問題,網路品質,-1.0
539098,3,非連線問題,用戶服務抱怨,0.3333333333333333
1230856,1,經銷商問題,遠傳電信-電訪約裝,0.0
880808,1,網路連線問題,無法上網,0.0
1129934,4,網路連線問題,網路品質,-1.0
824353,1,帳務相關,拆機挽回,0.0
851911,1,網路連線問題,無法上網,-1.0
901662,1,網路連線問題,連線其他相關問題,4.0
641220,1,帳務問題,頻寬方案費率,0.0
1163728,2,經銷商問題,台哥大-電訪約裝,-0.5
921029,2,網路連線問題,無法上網,-0.5
718433,2,經銷商問題,台哥大-電訪約裝,0.5
1146773,5,網路連線問題,網路品質,-0.2
1217802,6,帳務問題,無法上網,-0.16666666666666666
89041,1,網路連線問題,Cable modem連線,0.0
90002,1,網路連線問題,無法上網,0.0
1167526,1,網路連線問題,無法上網,-1.0
5618,1,網路連線問題,無法上網,-1.0
1156879,3,網路連線問題,無法上網,-0.3333333333333333
1148078,1,網路連線問題,無法上網,-1.0
401566,1,網路連線問題,無法上網,0.0
778273,1,網路連線問題,Cable modem連線,0.0
1153920,1,網路連線問題,無法上網,0.0
1209973,1,網路連線問題,無法上網,-1.0
725098,5,網路連線問題,無法上網,0.0
809554,1,網路連線問題,Cable modem連線,0.0
149282,3,網路連線問題,無法上網,-0.3333333333333333
1142465,1,網路連線問題,網路品質,0.0
952655,2,網路連線問題,無法上網,-0.5
1230395,2,經銷商問題,無法上網,0.0
1176140,2,網路連線問題,Cable modem連線,-0.5
1230408,1,經銷商問題,台哥大-電訪約裝,0.0
1210024,3,網路連線問題,無法上網,0.3333333333333333
1227609,1,經銷商問題,台哥大-電訪約裝,0.0
1229344,4,經銷商問題,遠傳電信-電訪約裝,0.0
1190201,1,網路連線問題,無法上網,0.0
1006492,1,網路連線問題,無法上網,1.0
1175395,3,網路連線問題,無法上網,0.0
1229637,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
781471,1,網路連線問題,無法上網,0.0
1223926,5,經銷商問題,台哥大-電訪約裝,0.2
1229259,2,經銷商問題,遠傳電信-電訪約裝,0.0
374689,2,網路連線問題,Cable modem連線,-0.5
1209888,1,帳務相關,拆機挽回,0.0
750467,3,網路連線問題,網路品質,0.0
482903,4,網路連線問題,無法上網,-0.75
1154368,2,網路連線問題,無法上網,-0.5
899893,1,網路連線問題,無法上網,0.0
1229360,4,經銷商問題,遠傳電信-人員進電,0.25
1040566,1,網路連線問題,無法上網,0.0
983260,5,網路連線問題,網路品質,-0.6
1217097,3,網路連線問題,Cable modem連線,0.0
1064823,1,註冊問題,註冊引導,0.0
1153988,1,帳務相關,拆機挽回,-1.0
1072941,3,帳務相關,拆機挽回,0.0
1230777,1,經銷商問題,台哥大-電訪約裝,0.0
887784,1,網路連線問題,Cable modem連線,0.0
1232137,2,經銷商問題,遠傳電信-電訪約裝,0.5
1231511,5,經銷商問題,遠傳電信-電訪約裝,0.0
1229997,2,經銷商問題,遠傳電信-電訪約裝,0.5
751141,2,網路連線問題,無法上網,-1.0
716818,5,網路連線問題,無法上網,0.0
1093500,1,網路連線問題,無法上網,1.0
1215300,3,網路連線問題,無法上網,-0.6666666666666666
1211245,2,帳務問題,無法上網,-0.5
540970,3,網路連線問題,Cable modem連線,-0.6666666666666666
809741,2,網路連線問題,Cable modem連線,-0.5
867237,2,網路連線問題,無法上網,0.0
785862,3,網路連線問題,無法上網,0.0
1144097,1,網路連線問題,無法上網,0.0
1058103,1,網路連線問題,無法上網,-1.0
1179056,2,網路連線問題,無法上網,-0.5
1228605,4,經銷商問題,台哥大-電訪約裝,0.0
1163723,3,網路連線問題,無法上網,-0.3333333333333333
1145880,2,網路連線問題,無法上網,0.5
1230044,1,經銷商問題,遠傳電信-電訪約裝,0.0
789779,1,網路連線問題,無法上網,-1.0
1190735,1,網路連線問題,網路品質,0.0
891405,2,網路連線問題,無法上網,-0.5
815301,3,網路連線問題,無法上網,0.3333333333333333
60651,1,網路連線問題,連線其他相關問題,0.0
718170,1,網路連線問題,連線其他相關問題,0.0
1177629,9,網路連線問題,Cable modem連線,-0.5555555555555556
1160319,1,網路連線問題,無法上網,0.0
1194961,2,經銷商問題,台哥大-電訪約裝,0.0
1230060,7,經銷商問題,台哥大-電訪約裝,0.0
777766,7,網路連線問題,無法上網,-0.8571428571428571
1229566,1,經銷商問題,遠傳電信-電訪約裝,0.0
1222323,3,帳務問題,繳費相關問題,0.6666666666666666
778592,1,帳務相關,拆機挽回,0.0
1139648,1,帳務問題,服務異動,0.0
1174230,3,網路連線問題,無法上網,-0.6666666666666666
1134551,2,網路連線問題,無法上網,0.0
1165644,2,經銷商問題,台哥大-電訪約裝,0.0
1152089,6,經銷商問題,台哥大-電訪約裝,0.0
1207403,1,網路連線問題,無法上網,0.0
1230123,3,經銷商問題,台哥大-電訪約裝,0.0
1213744,2,帳務問題,退回中獎發票通知,0.0
1190680,2,網路連線問題,無法上網,-0.5
349908,1,網路連線問題,無法上網,1.0
1229862,4,經銷商問題,台哥大-電訪約裝,-0.25
1228983,3,網路連線問題,無法上網,-0.3333333333333333
1184692,1,網路連線問題,無法上網,0.0
257251,2,網路連線問題,無法上網,0.0
1065688,1,網路連線問題,無法上網,0.0
1230212,3,經銷商問題,台哥大-電訪約裝,0.0
1230972,2,經銷商問題,台哥大-電訪約裝,0.0
447952,2,經銷商問題,台哥大-電訪約裝,0.0
757212,2,網路連線問題,Cable modem連線,-0.5
1126137,1,網路連線問題,無法上網,0.0
1191546,2,網路連線問題,無法上網,-0.5
691895,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
690118,1,網路連線問題,無法上網,0.0
1163651,1,網路連線問題,無法上網,-1.0
755174,1,網路連線問題,無法上網,-1.0
1165368,2,網路連線問題,無法上網,0.5
1228813,4,網路連線問題,無法上網,0.25
1179100,2,網路連線問題,Cable modem連線,0.0
1076597,2,網路連線問題,Cable modem連線,-0.5
1151375,5,經銷商問題,台哥大-電訪約裝,0.0
1230594,3,經銷商問題,遠傳電信-電訪約裝,0.0
211591,1,網路連線問題,連線其他相關問題,0.0
1139705,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1194832,1,網路連線問題,無法上網,-1.0
1189261,1,網路連線問題,無法上網,0.0
1230800,2,經銷商問題,台哥大-電訪約裝,0.5
1212504,3,帳務問題,用戶退租,-0.3333333333333333
1092970,6,網路連線問題,連線某些網站問題,0.5
1230675,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1091805,1,帳務問題,繳費相關問題,0.0
437024,8,網路連線問題,Cable modem連線,-0.375
964164,2,網路連線問題,網路品質,0.0
1178945,6,網路連線問題,無法上網,-0.3333333333333333
721926,8,網路連線問題,無法上網,0.125
1149250,3,網路連線問題,無法上網,0.3333333333333333
1061819,4,網路連線問題,無法上網,-0.25
1170955,2,網路連線問題,用戶軟／硬體設備問題,-0.5
1150508,2,網路連線問題,無法上網,0.5
1132955,1,帳務問題,用戶退租,0.0
972206,3,網路連線問題,無法上網,0.0
1230288,1,經銷商問題,台哥大-電訪約裝,0.0
1203532,1,網路連線問題,網路品質,0.0
389313,4,網路連線問題,無法上網,0.0
1230304,2,經銷商問題,台哥大-電訪約裝,0.5
722677,2,網路連線問題,無法上網,0.5
1222182,2,經銷商問題,台哥大-電訪約裝,-0.5
1230697,2,經銷商問題,台哥大-電訪約裝,0.0
1189095,3,網路連線問題,無法上網,-0.6666666666666666
807960,1,網路連線問題,網路品質,0.0
721646,3,網路連線問題,網路品質,-0.6666666666666666
1219513,2,網路連線問題,用戶服務抱怨,0.0
742614,2,帳務問題,繳費相關問題,0.0
421894,1,網路連線問題,網路品質,0.0
773319,12,非連線問題,用戶軟／硬體設備問題,0.0
1063330,2,網路連線問題,無法上網,0.0
1186734,6,經銷商問題,台哥大-人員進電,-0.16666666666666666
796190,15,網路連線問題,用戶服務抱怨,0.2
1230153,2,經銷商問題,台哥大-電訪約裝,0.0
1230147,5,經銷商問題,台哥大-人員進電,0.8
1189218,1,網路連線問題,無法上網,0.0
1228823,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
773149,3,網路連線問題,無法上網,0.0
940721,2,網路連線問題,無法上網,0.0
1230392,3,經銷商問題,遠傳電信-電訪約裝,-0.3333333333333333
1225128,2,經銷商問題,Cable modem連線,0.0
1228030,1,經銷商問題,台哥大-電訪約裝,0.0
1231391,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
8452,2,帳務問題,無法上網,0.0
1142946,1,網路連線問題,無法上網,0.0
1159459,1,網路連線問題,無法上網,0.0
694808,3,網路連線問題,無法上網,0.0
683974,3,網路連線問題,Cable modem連線,-0.3333333333333333
1218032,2,經銷商問題,台哥大-電訪約裝,0.0
974152,3,網路連線問題,連線其他相關問題,-0.6666666666666666
670270,1,帳務相關,拆機挽回,0.0
965466,1,帳務相關,拆機挽回,1.0
760367,6,網路連線問題,網路品質,0.0
920671,2,網路連線問題,無法上網,0.0
726817,3,網路連線問題,無法上網,-0.6666666666666666
846318,1,網路連線問題,Cable modem連線,0.0
1145041,2,網路連線問題,Cable modem連線,-1.0
1230795,5,經銷商問題,遠傳電信-電訪約裝,0.0
1078264,1,網路連線問題,Cable modem連線,0.0
910644,3,網路連線問題,無法上網,0.3333333333333333
1144771,3,網路連線問題,網路品質,-0.3333333333333333
737827,3,網路連線問題,無法上網,-0.6666666666666666
760243,2,經銷商問題,Cable modem連線,-0.5
761090,2,網路連線問題,無法上網,0.0
1230979,4,經銷商問題,遠傳電信-電訪約裝,0.25
1230989,2,經銷商問題,台哥大-電訪約裝,0.5
986965,4,網路連線問題,網路品質,-0.5
1106802,2,網路連線問題,Cable modem連線,0.0
1178707,1,網路連線問題,無法上網,-1.0
1174587,1,經銷商問題,台哥大-電訪約裝,1.0
599903,3,網路連線問題,無法上網,0.0
1230784,4,新產品,建議,0.0
818850,2,網路連線問題,無法上網,-0.5
1230925,3,經銷商問題,遠傳電信-電訪約裝,0.0
1231352,1,經銷商問題,遠傳電信-電訪約裝,0.0
1221418,5,經銷商問題,台哥大-電訪約裝,0.0
1231407,1,經銷商問題,遠傳電信-電訪約裝,0.0
1231311,5,經銷商問題,遠傳電信-電訪約裝,0.0
737453,1,帳務相關,拆機挽回,0.0
1058271,1,網路連線問題,網路品質,0.0
1231387,2,經銷商問題,遠傳電信-電訪約裝,-0.5
230346,2,網路連線問題,無法上網,0.0
742100,2,帳務問題,拆機挽回,0.0
1149998,1,網路連線問題,無法上網,1.0
814085,1,網路連線問題,無法上網,-1.0
1213496,1,網路連線問題,無法上網,0.0
886548,6,網路連線問題,無法上網,-0.6666666666666666
1204694,1,網路連線問題,無法上網,0.0
780220,1,網路連線問題,無法上網,0.0
890609,1,網路連線問題,網路品質,0.0
1191819,7,網路連線問題,無法上網,-0.2857142857142857
906945,1,網路連線問題,無法上網,0.0
737483,2,網路連線問題,無法上網,0.0
1229457,2,帳務問題,頻寬方案費率,0.0
1230691,7,經銷商問題,遠傳電信-電訪約裝,0.0
953834,21,網路連線問題,無法上網,-0.09523809523809523
680792,2,網路連線問題,無法上網,0.0
1143260,1,網路連線問題,連線其他相關問題,-1.0
1121878,1,網路連線問題,無法上網,0.0
1230387,2,經銷商問題,遠傳電信-電訪約裝,0.5
1134580,1,網路連線問題,無法上網,-1.0
1137279,1,經銷商問題,台哥大-人員進電,0.0
1152229,2,網路連線問題,Cable modem連線,0.0
976030,4,網路連線問題,無法上網,-0.75
1227108,1,經銷商問題,遠傳電信-電訪約裝,1.0
1229671,3,經銷商問題,遠傳電信-電訪約裝,0.3333333333333333
1229258,1,經銷商問題,遠傳電信-電訪約裝,1.0
1227900,2,經銷商問題,Cable modem連線,0.5
1228270,3,網路連線問題,Cable modem連線,-0.3333333333333333
1229530,1,經銷商問題,遠傳電信-電訪約裝,1.0
551138,1,網路連線問題,無法上網,0.0
93370,1,網路連線問題,網路品質,0.0
755651,1,網路連線問題,無法上網,0.0
625296,1,網路連線問題,Cable modem連線,0.0
141675,6,非連線問題,升級換CM,-0.16666666666666666
1079127,2,帳務相關,台哥大-人員進電,0.0
663365,2,網路連線問題,Cable modem連線,-0.5
144076,1,網路連線問題,無法上網,0.0
1135264,1,經銷商問題,台哥大-人員進電,-1.0
869453,2,網路連線問題,Cable modem連線,-0.5
748099,2,帳務相關,拆機挽回,-2.0
1230192,3,經銷商問題,遠傳電信-電訪約裝,0.0
1230707,2,經銷商問題,台哥大-電訪約裝,0.5
1168670,3,網路連線問題,無法上網,0.0
1078164,1,經銷商問題,遠傳電信-電訪約裝,0.0
1230701,1,經銷商問題,遠傳電信-電訪約裝,0.0
1228213,1,網路連線問題,無法上網,0.0
1126309,1,網路連線問題,無法上網,0.0
1178267,1,網路連線問題,網路品質,0.0
710661,5,網路連線問題,無法上網,0.2
132972,1,帳務問題,用戶復線,0.0
1119214,1,帳務相關,拆機挽回,-2.0
1230573,3,經銷商問題,遠傳電信-電訪約裝,0.0
1127092,2,帳務問題,服務異動,-0.5
538555,1,網路連線問題,無法上網,0.0
245172,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1229634,3,網路連線問題,無法上網,0.0
1179061,1,網路連線問題,無法上網,0.0
1230794,2,經銷商問題,遠傳電信-電訪約裝,0.5
1230799,3,經銷商問題,遠傳電信-電訪約裝,0.0
1227898,1,網路連線問題,無法上網,0.0
1060897,1,網路連線問題,網路品質,0.0
1152816,4,網路連線問題,無法上網,0.0
1231012,5,經銷商問題,台哥大-電訪約裝,0.0
1230873,4,經銷商問題,台哥大-電訪約裝,0.25
1228490,6,經銷商問題,遠傳電信-電訪約裝,0.3333333333333333
758406,1,帳務相關,拆機挽回,-1.0
684609,1,帳務相關,拆機挽回,-1.0
111683,1,帳務相關,拆機挽回,-1.0
1230046,2,經銷商問題,台哥大-電訪約裝,0.5
1217542,2,網路連線問題,無法上網,0.0
1230694,2,經銷商問題,台哥大-電訪約裝,0.5
1230131,2,經銷商問題,台哥大-電訪約裝,0.0
1177602,1,網路連線問題,無法上網,0.0
1066772,1,網路連線問題,無法上網,0.0
1230190,4,經銷商問題,台哥大-電訪約裝,0.0
1167341,1,經銷商問題,台哥大-電訪約裝,0.0
640666,2,網路連線問題,無法上網,0.0
501281,1,經銷商問題,遠傳電信-電訪約裝,0.0
783379,2,網路連線問題,Cable modem連線,0.0
978770,2,帳務問題,拆機挽回,0.0
1150139,1,帳務相關,拆機挽回,0.0
1194279,2,經銷商問題,台哥大-電訪約裝,0.0
775362,2,網路連線問題,無法上網,-0.5
488188,3,帳務問題,用戶要求優惠,-2.3333333333333335
626266,1,網路連線問題,無法上網,-1.0
1231691,2,經銷商問題,遠傳電信-電訪約裝,0.0
1110003,4,網路連線問題,Cable modem連線,-0.5
9542,1,帳務相關,拆機挽回,-1.0
266522,1,網路連線問題,連線其他相關問題,-2.0
934091,1,網路連線問題,網路品質,0.0
876435,1,網路連線問題,無法上網,0.0
877138,2,網路連線問題,無法上網,0.0
830773,9,網路連線問題,網路品質,0.2222222222222222
1228599,3,經銷商問題,台哥大-電訪約裝,0.0
612470,2,經銷商問題,Cable modem連線,0.0
1209871,4,網路連線問題,Cable modem連線,-1.0
1230814,5,經銷商問題,台哥大-電訪約裝,0.0
293286,2,帳務相關,Cable modem連線,-0.5
545753,4,網路連線問題,無法上網,-0.5
699460,3,網路連線問題,無法上網,0.0
